client_id,date_inscription,genre,age,type_client,ville,pays,programme_fidelite,nombre_locations_total,revenu_annuel,métier
3677,2022-05-12 08:53:58.950399,Femme,77,Particulier,Paris,France,False,2,36521.0,Cadre
3678,2023-03-27 08:53:58.950402,Femme,20,Professionnel,Nice,France,False,1,79085.0,Commerçant
3679,2023-11-12 08:53:58.950404,Homme,39,Particulier,Toulouse,France,False,13,33729.0,Étudiant
3680,2022-06-22 08:53:58.950407,Homme,48,Particulier,Lille,France,False,2,,Cadre
3681,2024-03-08 08:53:58.950409,Homme,64,Particulier,Paris,France,False,1,43487.0,Cadre
3682,2022-12-11 08:53:58.950412,Homme,35,Professionnel,Nice,France,False,3,68399.0,Retraité
3683,2024-08-05 08:53:58.950414,Femme,30,Professionnel,Paris,France,True,4,33104.0,Commerçant
3684,2024-09-02 08:53:58.950416,Femme,24,Particulier,Paris,France,False,2,,Commerçant
3685,2023-03-16 08:53:58.950419,Femme,54,Particulier,Marseille,France,False,2,32252.0,Cadre
3686,2022-11-27 08:53:58.950421,Homme,26,Particulier,Lyon,France,False,6,,Cadre
3687,2022-03-17 08:53:58.950423,Homme,50,Particulier,Nantes,France,True,3,,Artisan
3688,2023-11-12 08:53:58.950426,Homme,71,Particulier,Lille,France,True,1,47416.0,Cadre
3689,2024-08-02 08:53:58.950428,Femme,57,Professionnel,Marseille,France,False,2,26390.0,Inconnu
3690,2023-08-24 08:53:58.950430,Homme,23,Particulier,Nantes,France,True,8,35776.0,Commerçant
3691,2022-08-14 08:53:58.950433,Femme,31,Particulier,Toulouse,France,True,1,45368.0,Artisan
3692,2022-12-16 08:53:58.950435,Homme,77,Particulier,Toulouse,France,True,3,29550.0,Artisan
3693,2024-10-15 08:53:58.950438,Femme,50,Particulier,Paris,France,False,3,76627.0,Commerçant
3694,2022-03-06 08:53:58.950440,Femme,56,Particulier,Paris,France,False,1,63013.0,Artisan
3695,2023-04-23 08:53:58.950443,Femme,55,Particulier,Lyon,France,True,1,33957.0,Commerçant
3696,2024-10-18 08:53:58.950445,Homme,49,Particulier,Nice,France,False,3,59496.0,Cadre
3697,2024-04-21 08:53:58.950448,Homme,27,Professionnel,Paris,France,False,1,,Cadre
3698,2022-12-27 08:53:58.950450,Homme,73,Professionnel,Lyon,France,False,4,67251.0,Artisan
3699,2024-03-24 08:53:58.950452,Homme,66,Particulier,Paris,France,False,1,54526.0,Commerçant
3700,2025-01-07 08:53:58.950455,Homme,56,Particulier,Marseille,France,True,10,27348.0,Cadre
3701,2023-02-18 08:53:58.950457,Homme,77,Particulier,Nice,France,True,2,65651.0,Inconnu
3702,2023-07-30 08:53:58.950460,Homme,63,Particulier,Nice,France,False,3,38746.0,Cadre
3703,2022-07-07 08:53:58.950462,Homme,68,Professionnel,Bordeaux,France,False,1,42444.0,Retraité
3704,2023-06-04 08:53:58.950464,Homme,18,Particulier,Paris,France,False,1,42144.0,Cadre
3705,2022-12-22 08:53:58.950467,Femme,22,Particulier,Bordeaux,France,False,4,48668.0,Étudiant
3706,2022-11-09 08:53:58.950469,Femme,20,Particulier,Lyon,France,True,5,57831.0,Commerçant
3707,2024-08-26 08:53:58.950472,Femme,52,Particulier,Lille,France,True,5,53539.0,Commerçant
3708,2024-08-09 08:53:58.950474,Femme,46,Particulier,Lille,France,False,4,32261.0,Commerçant
3709,2022-06-21 08:53:58.950477,Femme,76,Professionnel,Marseille,France,True,2,,Cadre
3710,2024-02-06 08:53:58.950479,Homme,33,Professionnel,Lyon,France,False,1,,Cadre
3711,2024-04-04 08:53:58.950481,Homme,35,Particulier,Nice,France,False,1,45660.0,Commerçant
3712,2024-10-20 08:53:58.950484,Homme,69,Particulier,Paris,France,False,3,65118.0,Sans emploi
3713,2023-08-15 08:53:58.950486,Femme,29,Particulier,Strasbourg,France,False,1,40878.0,Cadre
3714,2023-05-31 08:53:58.950489,Homme,62,Particulier,Bordeaux,France,False,1,30177.0,Étudiant
3715,2023-07-01 08:53:58.950491,Femme,41,Professionnel,Paris,France,False,2,34297.0,Commerçant
3716,2022-07-20 08:53:58.950494,Homme,19,Particulier,Nice,France,False,1,,Commerçant
3717,2023-09-24 08:53:58.950496,Homme,50,Professionnel,Paris,France,False,3,75762.0,Commerçant
3718,2023-09-23 08:53:58.950499,Femme,19,Particulier,Strasbourg,France,False,2,40012.0,Cadre
3719,2022-03-27 08:53:58.950501,Femme,51,Particulier,Toulouse,France,False,4,73566.0,Artisan
3720,2024-06-30 08:53:58.950503,Femme,38,Particulier,Lyon,France,False,1,48288.0,Commerçant
3721,2024-03-15 08:53:58.950506,Homme,38,Particulier,Lyon,France,False,1,53912.0,Étudiant
3722,2023-12-17 08:53:58.950509,Homme,30,Professionnel,Toulouse,France,False,6,40286.0,Étudiant
3723,2022-10-01 08:53:58.950511,Femme,27,Particulier,Paris,France,False,1,36766.0,Cadre
3724,2024-11-01 08:53:58.950513,Homme,56,Professionnel,Toulouse,France,False,2,,Artisan
3725,2022-07-06 08:53:58.950516,Femme,63,Particulier,Paris,France,True,1,57140.0,Cadre
3726,2023-12-16 08:53:58.950520,Femme,59,Particulier,Bordeaux,France,False,3,49358.0,Artisan
3727,2024-05-02 08:53:58.950522,Homme,51,Particulier,Paris,France,False,13,,Commerçant
3728,2024-05-13 08:53:58.950525,Femme,62,Particulier,Bordeaux,France,True,5,41559.0,Sans emploi
3729,2024-12-21 08:53:58.950527,Femme,52,Particulier,Toulouse,France,False,3,,Artisan
3730,2024-09-17 08:53:58.950530,Femme,52,Particulier,Toulouse,France,False,3,62418.0,Cadre
3731,2023-05-01 08:53:58.950532,Homme,49,Particulier,Paris,France,False,2,49704.0,Retraité
3732,2024-01-30 08:53:58.950535,Homme,28,Particulier,Paris,France,True,1,55114.0,Cadre
3733,2023-04-25 08:53:58.950538,Femme,21,Professionnel,Bordeaux,France,False,1,40870.0,Artisan
3734,2024-06-28 08:53:58.950540,Homme,34,Particulier,Paris,France,False,4,,Retraité
3735,2024-06-29 08:53:58.950543,Femme,71,Particulier,Nice,France,True,1,46713.0,Cadre
3736,2023-07-20 08:53:58.950545,Homme,70,Particulier,Lille,France,False,1,59047.0,Cadre
3737,2024-01-19 08:53:58.950547,Femme,67,Particulier,Strasbourg,France,False,2,,Artisan
3738,2023-06-21 08:53:58.950550,Femme,31,Particulier,Paris,France,True,6,21227.0,Cadre
3739,2022-11-02 08:53:58.950552,Femme,28,Particulier,Toulouse,France,False,5,37985.0,Inconnu
3740,2024-12-12 08:53:58.950555,Femme,22,Professionnel,Bordeaux,France,False,2,39688.0,Étudiant
3741,2024-06-18 08:53:58.950557,Autre,44,Particulier,Strasbourg,France,False,4,62582.0,Retraité
3742,2022-09-25 08:53:58.950560,Femme,66,Particulier,Paris,France,False,2,49450.0,Commerçant
3743,2024-03-15 08:53:58.950562,Homme,34,Particulier,Nantes,France,False,1,45722.0,Commerçant
3744,2024-04-27 08:53:58.950565,Homme,20,Professionnel,Paris,France,False,3,,Artisan
3745,2025-01-07 08:53:58.950567,Homme,18,Particulier,Strasbourg,France,True,8,64509.0,Cadre
3746,2023-02-22 08:53:58.950570,Femme,76,Particulier,Lyon,France,False,3,45236.0,Inconnu
3747,2024-02-09 08:53:58.950574,Femme,62,Particulier,Paris,France,False,1,71179.0,Cadre
3748,2024-05-11 08:53:58.950578,Femme,20,Particulier,Lyon,France,False,7,28324.0,Commerçant
3749,2024-01-27 08:53:58.950582,Homme,22,Professionnel,Paris,France,False,1,59026.0,Retraité
3750,2023-10-07 08:53:58.950586,Homme,26,Professionnel,Lille,France,False,6,30737.0,Étudiant
3751,2022-09-08 08:53:58.950590,Femme,74,Professionnel,Paris,France,False,4,40935.0,Artisan
3752,2024-03-17 08:53:58.950594,Homme,60,Particulier,Lille,France,False,2,58177.0,Cadre
3753,2022-05-14 08:53:58.950599,Femme,20,Particulier,Paris,France,False,5,42127.0,Commerçant
3754,2023-07-25 08:53:58.950603,Femme,70,Particulier,Marseille,France,False,1,74105.0,Commerçant
3755,2024-09-04 08:53:58.950607,Femme,50,Particulier,Paris,France,True,2,24688.0,Étudiant
3756,2024-01-01 08:53:58.950611,Femme,61,Particulier,Paris,France,False,2,47022.0,Étudiant
3757,2023-11-16 08:53:58.950615,Femme,54,Particulier,Paris,France,True,1,42479.0,Commerçant
3758,2024-05-20 08:53:58.950618,Femme,75,Professionnel,Nice,France,False,1,51557.0,Inconnu
3759,2022-06-07 08:53:58.950620,Homme,65,Particulier,Marseille,France,False,2,,Sans emploi
3760,2022-04-13 08:53:58.950623,Femme,45,Particulier,Lille,France,False,1,57765.0,Cadre
3761,2024-06-02 08:53:58.950625,Femme,79,Professionnel,Nice,France,True,4,55913.0,Sans emploi
3762,2024-06-08 08:53:58.950627,Femme,42,Particulier,Paris,France,False,2,44410.0,Étudiant
3763,2024-02-28 08:53:58.950630,Homme,38,Particulier,Toulouse,France,True,2,25294.0,Commerçant
3764,2025-01-12 08:53:58.950632,Femme,64,Professionnel,Marseille,France,False,2,33497.0,Retraité
3765,2023-03-10 08:53:58.950635,Femme,66,Particulier,Bordeaux,France,False,1,67835.0,Sans emploi
3766,2024-02-11 08:53:58.950637,Homme,41,Particulier,Lyon,France,False,3,67763.0,Cadre
3767,2022-07-22 08:53:58.950640,Femme,38,Professionnel,Marseille,France,False,4,78730.0,Artisan
3768,2024-11-19 08:53:58.950642,Homme,59,Particulier,Toulouse,France,False,1,76432.0,Retraité
3769,2023-04-20 08:53:58.950645,Femme,43,Particulier,Paris,France,False,8,71646.0,Retraité
3770,2024-11-01 08:53:58.950647,Homme,28,Particulier,Nantes,France,False,3,24932.0,Étudiant
3771,2024-01-26 08:53:58.950649,Homme,62,Particulier,Lyon,France,False,2,65925.0,Inconnu
3772,2024-01-27 08:53:58.950652,Homme,57,Professionnel,Bordeaux,France,True,4,60969.0,Cadre
3773,2022-08-04 08:53:58.950655,Homme,58,Particulier,Nantes,France,False,1,61957.0,Étudiant
3774,2024-03-11 08:53:58.950657,Homme,59,Particulier,Bordeaux,France,False,3,67635.0,Retraité
3775,2024-11-20 08:53:58.950659,Homme,40,Particulier,Bordeaux,France,False,2,52789.0,Inconnu
3776,2024-01-23 08:53:58.950662,Femme,68,Particulier,Paris,France,False,1,71760.0,Commerçant
3777,2023-05-06 08:53:58.950664,Femme,54,Professionnel,Paris,France,False,1,77696.0,Commerçant
3778,2023-12-11 08:53:58.950666,Homme,59,Professionnel,Nantes,France,False,6,70245.0,Cadre
3779,2022-07-24 08:53:58.950669,Homme,65,Particulier,Lille,France,True,5,78068.0,Sans emploi
3780,2023-05-14 08:53:58.950671,Homme,47,Particulier,Lille,France,True,1,37153.0,Commerçant
3781,2024-03-16 08:53:58.950674,Homme,77,Particulier,Paris,France,True,13,56600.0,Sans emploi
3782,2022-09-24 08:53:58.950676,Homme,43,Professionnel,Toulouse,France,True,9,72159.0,Commerçant
3783,2023-10-29 08:53:58.950679,Homme,43,Professionnel,Toulouse,France,False,9,22755.0,Cadre
3784,2023-04-09 08:53:58.950681,Femme,27,Particulier,Paris,France,False,3,70187.0,Retraité
3785,2023-07-20 08:53:58.950683,Femme,58,Professionnel,Nantes,France,True,1,39609.0,Commerçant
3786,2024-03-27 08:53:58.950686,Homme,52,Particulier,Nice,France,True,1,42023.0,Retraité
3787,2024-06-27 08:53:58.950688,Homme,19,Professionnel,Nantes,France,False,2,70208.0,Retraité
3788,2022-07-04 08:53:58.950691,Homme,66,Professionnel,Paris,France,False,1,,Cadre
3789,2023-12-11 08:53:58.950693,Homme,60,Professionnel,Nantes,France,False,1,36805.0,Cadre
3790,2023-12-08 08:53:58.950695,Homme,41,Professionnel,Paris,France,False,3,63143.0,Commerçant
3791,2023-04-15 08:53:58.950697,Femme,76,Particulier,Toulouse,France,False,3,,Sans emploi
3792,2022-06-09 08:53:58.950700,Homme,56,Particulier,Paris,France,False,8,58637.0,Sans emploi
3793,2025-01-10 08:53:58.950702,Femme,41,Particulier,Lyon,France,False,5,74797.0,Sans emploi
3794,2022-04-11 08:53:58.950705,Femme,78,Particulier,Paris,France,False,1,25852.0,Sans emploi
3795,2024-10-16 08:53:58.950707,Femme,50,Particulier,Nantes,France,False,2,60876.0,Retraité
3796,2024-07-07 08:53:58.950710,Homme,74,Particulier,Nantes,France,False,4,65499.0,Inconnu
3797,2024-12-15 08:53:58.950712,Femme,35,Particulier,Strasbourg,France,True,3,68769.0,Inconnu
3798,2023-11-17 08:53:58.950715,Homme,20,Particulier,Paris,France,False,5,36593.0,Artisan
3799,2023-12-20 08:53:58.950717,Homme,73,Professionnel,Strasbourg,France,False,5,26122.0,Artisan
3800,2024-04-05 08:53:58.950720,Homme,29,Professionnel,Lille,France,False,1,28925.0,Artisan
3801,2023-05-22 08:53:58.950722,Femme,30,Particulier,Strasbourg,France,False,2,75010.0,Sans emploi
3802,2022-06-17 08:53:58.950724,Homme,74,Particulier,Lille,France,False,1,27871.0,Retraité
3803,2024-04-19 08:53:58.950727,Homme,73,Particulier,Bordeaux,France,False,7,71324.0,Cadre
3804,2023-01-14 08:53:58.950729,Femme,42,Particulier,Paris,France,False,1,71063.0,Cadre
3805,2024-07-01 08:53:58.950732,Femme,62,Professionnel,Marseille,France,True,5,73105.0,Commerçant
3806,2023-12-30 08:53:58.950734,Femme,48,Particulier,Lyon,France,False,2,65795.0,Commerçant
3807,2023-05-01 08:53:58.950736,Homme,39,Professionnel,Strasbourg,France,True,1,,Cadre
3808,2024-02-25 08:53:58.950738,Homme,25,Particulier,Paris,France,True,3,,Artisan
3809,2022-09-21 08:53:58.950741,Femme,72,Professionnel,Paris,France,False,2,46276.0,Étudiant
3810,2022-12-13 08:53:58.950743,Femme,42,Particulier,Paris,France,False,3,65914.0,Cadre
3811,2022-04-17 08:53:58.950746,Homme,19,Particulier,Bordeaux,France,True,1,44743.0,Sans emploi
3812,2023-01-30 08:53:58.950748,Homme,19,Particulier,Paris,France,True,1,65703.0,Inconnu
3813,2024-10-16 08:53:58.950750,Homme,42,Professionnel,Paris,France,False,4,61485.0,Commerçant
3814,2023-04-29 08:53:58.950752,Femme,76,Particulier,Nice,France,False,3,40115.0,Commerçant
3815,2023-12-21 08:53:58.950755,Femme,22,Professionnel,Lille,France,False,4,55256.0,Cadre
3816,2024-06-13 08:53:58.950758,Femme,77,Professionnel,Strasbourg,France,False,2,71956.0,Cadre
3817,2022-11-23 08:53:58.950760,Homme,70,Professionnel,Bordeaux,France,True,1,62767.0,Artisan
3818,2023-04-17 08:53:58.950763,Homme,30,Particulier,Paris,France,False,1,65169.0,Commerçant
3819,2022-12-20 08:53:58.950765,Homme,62,Professionnel,Bordeaux,France,False,2,32878.0,Sans emploi
3820,2024-06-02 08:53:58.950767,Homme,50,Particulier,Marseille,France,False,1,,Cadre
3821,2022-09-14 08:53:58.950770,Homme,69,Particulier,Bordeaux,France,False,1,39638.0,Artisan
3822,2024-06-06 08:53:58.950772,Homme,70,Professionnel,Bordeaux,France,False,1,29873.0,Commerçant
3823,2022-08-16 08:53:58.950774,Homme,68,Particulier,Lille,France,False,3,48384.0,Artisan
3824,2024-10-16 08:53:58.950777,Femme,39,Particulier,Toulouse,France,False,1,33191.0,Étudiant
3825,2023-08-11 08:53:58.950779,Homme,79,Particulier,Nice,France,True,4,59543.0,Étudiant
3826,2024-01-01 08:53:58.950782,Femme,51,Particulier,Paris,France,False,2,,Cadre
3827,2024-11-15 08:53:58.950785,Femme,76,Professionnel,Marseille,France,True,4,61121.0,Artisan
3828,2022-07-31 08:53:58.950787,Homme,51,Particulier,Lyon,France,True,2,36139.0,Commerçant
3829,2022-11-06 08:53:58.950790,Homme,45,Particulier,Paris,France,False,2,59001.0,Commerçant
3830,2023-05-29 08:53:58.950793,Femme,30,Professionnel,Marseille,France,False,2,,Cadre
3831,2023-11-14 08:53:58.950795,Homme,64,Particulier,Bordeaux,France,False,1,53037.0,Retraité
3832,2025-01-05 08:53:58.950797,Homme,67,Particulier,Paris,France,False,1,48167.0,Commerçant
3833,2023-11-02 08:53:58.950800,Femme,58,Professionnel,Paris,France,False,1,26979.0,Étudiant
3834,2023-09-25 08:53:58.950802,Femme,32,Particulier,Toulouse,France,False,1,61657.0,Sans emploi
3835,2023-09-04 08:53:58.950804,Femme,61,Particulier,Bordeaux,France,False,4,66288.0,Commerçant
3836,2022-11-07 08:53:58.950807,Homme,43,Particulier,Paris,France,False,2,26776.0,Étudiant
3837,2024-07-08 08:53:58.950810,Homme,72,Particulier,Toulouse,France,False,3,34383.0,Inconnu
3838,2023-07-02 08:53:58.950812,Femme,79,Particulier,Lyon,France,True,5,35579.0,Retraité
3839,2022-12-04 08:53:58.950815,Femme,42,Particulier,Strasbourg,France,True,3,71998.0,Commerçant
3840,2024-07-29 08:53:58.950817,Homme,33,Particulier,Bordeaux,France,False,4,52965.0,Artisan
3841,2025-01-22 08:53:58.950819,Femme,53,Particulier,Paris,France,False,1,,Retraité
3842,2023-11-13 08:53:58.950822,Homme,78,Particulier,Marseille,France,False,4,67309.0,Étudiant
3843,2023-07-31 08:53:58.950824,Femme,28,Particulier,Marseille,France,False,2,59198.0,Sans emploi
3844,2024-05-12 08:53:58.950827,Homme,74,Particulier,Paris,France,False,1,46814.0,Sans emploi
3845,2022-06-12 08:53:58.950830,Homme,41,Professionnel,Lyon,France,False,1,21511.0,Cadre
3846,2024-08-27 08:53:58.950832,Homme,41,Particulier,Nantes,France,True,1,56296.0,Artisan
3847,2024-04-15 08:53:58.950835,Homme,70,Particulier,Lyon,France,False,1,63931.0,Étudiant
3848,2024-01-12 08:53:58.950837,Homme,63,Particulier,Nice,France,False,1,27052.0,Étudiant
3849,2023-07-26 08:53:58.950840,Homme,27,Particulier,Nantes,France,False,4,40473.0,Retraité
3850,2022-05-19 08:53:58.950842,Femme,76,Particulier,Marseille,France,False,2,35845.0,Sans emploi
3851,2022-10-13 08:53:58.950845,Femme,25,Particulier,Nice,France,False,1,43719.0,Artisan
3852,2024-12-07 08:53:58.950847,Homme,67,Particulier,Bordeaux,France,False,1,20319.0,Inconnu
3853,2024-12-24 08:53:58.950849,Femme,50,Particulier,Lyon,France,False,1,49821.0,Cadre
3854,2024-05-25 08:53:58.950852,Femme,25,Particulier,Paris,France,True,1,33135.0,Inconnu
3855,2022-03-22 08:53:58.950854,Homme,30,Particulier,Paris,France,True,4,77584.0,Artisan
3856,2024-10-30 08:53:58.950857,Femme,27,Particulier,Paris,France,True,2,77883.0,Commerçant
3857,2023-04-09 08:53:58.950859,Femme,26,Particulier,Marseille,France,False,2,28193.0,Commerçant
3858,2022-03-11 08:53:58.950861,Homme,44,Particulier,Marseille,France,False,1,63757.0,Cadre
3859,2023-08-05 08:53:58.950864,Homme,79,Particulier,Lyon,France,True,2,41193.0,Inconnu
3860,2024-05-17 08:53:58.950866,Homme,78,Professionnel,Paris,France,False,1,68044.0,Cadre
3861,2023-09-26 08:53:58.950869,Homme,51,Professionnel,Toulouse,France,True,1,32711.0,Inconnu
3862,2024-07-29 08:53:58.950871,Femme,57,Professionnel,Paris,France,True,2,57774.0,Artisan
3863,2023-05-01 08:53:58.950874,Homme,76,Particulier,Lille,France,True,6,31667.0,Cadre
3864,2024-02-09 08:53:58.950876,Femme,69,Particulier,Paris,France,False,1,55307.0,Commerçant
3865,2024-09-18 08:53:58.950878,Femme,78,Professionnel,Lyon,France,False,1,29799.0,Cadre
3866,2023-09-23 08:53:58.950881,Homme,40,Particulier,Bordeaux,France,False,1,73454.0,Artisan
3867,2024-09-25 08:53:58.950883,Femme,68,Particulier,Toulouse,France,False,1,41703.0,Inconnu
3868,2023-02-11 08:53:58.950886,Homme,39,Professionnel,Strasbourg,France,False,1,62718.0,Commerçant
3869,2022-03-15 08:53:58.950888,Homme,30,Particulier,Paris,France,False,1,48333.0,Cadre
3870,2023-05-17 08:53:58.950891,Homme,26,Professionnel,Nantes,France,True,1,62952.0,Inconnu
3871,2023-02-27 08:53:58.950893,Homme,32,Particulier,Marseille,France,False,1,52981.0,Étudiant
3872,2022-03-12 08:53:58.950895,Homme,76,Particulier,Toulouse,France,False,3,68624.0,Artisan
3873,2022-09-22 08:53:58.950898,Homme,23,Professionnel,Strasbourg,France,True,1,49585.0,Artisan
3874,2023-05-26 08:53:58.950900,Femme,45,Particulier,Paris,France,False,1,39801.0,Artisan
3875,2024-02-03 08:53:58.950903,Homme,31,Particulier,Paris,France,False,4,37955.0,Inconnu
3876,2024-04-12 08:53:58.950905,Femme,37,Particulier,Paris,France,False,1,64843.0,Artisan
3877,2024-06-27 08:53:58.950908,Femme,47,Professionnel,Marseille,France,False,3,32037.0,Sans emploi
3878,2022-07-03 08:53:58.950910,Homme,23,Particulier,Nice,France,False,1,39747.0,Cadre
3879,2024-12-19 08:53:58.950913,Homme,68,Particulier,Paris,France,False,3,75038.0,Commerçant
3880,2022-08-16 08:53:58.950915,Homme,66,Particulier,Paris,France,False,4,,Étudiant
3881,2023-07-02 08:53:58.950918,Homme,60,Particulier,Nice,France,False,4,,Étudiant
3882,2023-05-26 08:53:58.950920,Homme,35,Particulier,Marseille,France,True,1,62294.0,Inconnu
3883,2025-01-08 08:53:58.950923,Femme,74,Particulier,Lyon,France,True,2,58544.0,Cadre
3884,2022-08-27 08:53:58.950925,Femme,40,Professionnel,Nice,France,False,1,41469.0,Étudiant
3885,2023-04-17 08:53:58.950928,Femme,76,Professionnel,Lyon,France,False,10,79615.0,Commerçant
3886,2024-04-09 08:53:58.950930,Homme,35,Particulier,Lille,France,True,1,58164.0,Étudiant
3887,2023-08-12 08:53:58.950933,Femme,37,Particulier,Nantes,France,False,1,21666.0,Artisan
3888,2022-09-23 08:53:58.950935,Homme,57,Particulier,Toulouse,France,False,10,52319.0,Inconnu
3889,2024-09-18 08:53:58.950938,Homme,60,Professionnel,Strasbourg,France,False,9,59602.0,Étudiant
3890,2024-05-28 08:53:58.950940,Femme,32,Particulier,Marseille,France,False,1,48416.0,Commerçant
3891,2024-08-13 08:53:58.950943,Homme,57,Professionnel,Paris,France,False,5,65551.0,Artisan
3892,2024-04-12 08:53:58.950945,Femme,51,Particulier,Nice,France,False,2,63479.0,Inconnu
3893,2022-07-18 08:53:58.950947,Femme,25,Particulier,Toulouse,France,True,1,77137.0,Retraité
3894,2022-10-24 08:53:58.950950,Homme,54,Particulier,Paris,France,False,5,,Sans emploi
3895,2022-11-13 08:53:58.950953,Homme,34,Professionnel,Bordeaux,France,False,4,28150.0,Sans emploi
3896,2023-08-28 08:53:58.950955,Femme,58,Professionnel,Marseille,France,False,11,56063.0,Cadre
3897,2023-03-02 08:53:58.950957,Femme,47,Particulier,Paris,France,True,2,52613.0,Artisan
3898,2024-04-13 08:53:58.950960,Femme,25,Particulier,Paris,France,False,1,28258.0,Cadre
3899,2022-05-24 08:53:58.950962,Homme,68,Particulier,Paris,France,True,5,78191.0,Artisan
3900,2022-06-27 08:53:58.950964,Homme,69,Professionnel,Marseille,France,True,1,50621.0,Commerçant
3901,2024-04-25 08:53:58.950967,Femme,73,Professionnel,Toulouse,France,False,3,43207.0,Artisan
3902,2022-03-15 08:53:58.950969,Homme,54,Particulier,Nice,France,False,2,76770.0,Étudiant
3903,2022-12-13 08:53:58.950972,Homme,30,Particulier,Paris,France,True,2,70577.0,Commerçant
3904,2023-12-28 08:53:58.950974,Homme,46,Particulier,Lille,France,False,3,34620.0,Sans emploi
3905,2024-07-21 08:53:58.950977,Homme,72,Particulier,Lyon,France,True,10,56674.0,Cadre
3906,2023-04-01 08:53:58.950979,Homme,39,Particulier,Nantes,France,False,1,38909.0,Étudiant
3907,2023-03-07 08:53:58.950982,Autre,42,Particulier,Marseille,France,True,2,68541.0,Étudiant
3908,2023-02-18 08:53:58.950984,Homme,43,Particulier,Paris,France,True,2,29400.0,Étudiant
3909,2024-07-22 08:53:58.950986,Femme,78,Particulier,Bordeaux,France,True,2,33307.0,Cadre
3910,2024-09-22 08:53:58.950989,Homme,36,Particulier,Paris,France,True,2,41733.0,Sans emploi
3911,2023-07-04 08:53:58.950991,Femme,67,Particulier,Paris,France,False,1,,Cadre
3912,2022-03-23 08:53:58.950995,Homme,61,Professionnel,Nice,France,True,1,37976.0,Commerçant
3913,2023-10-03 08:53:58.950997,Homme,24,Particulier,Paris,France,True,3,31459.0,Retraité
3914,2022-11-12 08:53:58.950999,Homme,20,Particulier,Paris,France,True,1,65887.0,Cadre
3915,2023-06-19 08:53:58.951002,Homme,43,Particulier,Strasbourg,France,False,2,71674.0,Cadre
3916,2022-12-12 08:53:58.951005,Homme,33,Particulier,Toulouse,France,True,3,46243.0,Étudiant
3917,2024-08-21 08:53:58.951008,Femme,60,Particulier,Paris,France,True,2,,Étudiant
3918,2023-03-20 08:53:58.951010,Homme,34,Particulier,Bordeaux,France,False,3,49232.0,Cadre
3919,2022-08-15 08:53:58.951012,Femme,52,Particulier,Nice,France,True,4,36112.0,Inconnu
3920,2023-09-25 08:53:58.951015,Femme,37,Particulier,Bordeaux,France,True,1,36598.0,Commerçant
3921,2023-11-29 08:53:58.951017,Homme,62,Professionnel,Paris,France,False,6,,Étudiant
3922,2023-12-12 08:53:58.951020,Femme,37,Particulier,Lille,France,False,5,59636.0,Étudiant
3923,2025-01-25 08:53:58.951022,Homme,59,Professionnel,Paris,France,False,3,73947.0,Commerçant
3924,2022-03-27 08:53:58.951024,Homme,63,Particulier,Lyon,France,True,1,51950.0,Cadre
3925,2022-11-26 08:53:58.951027,Homme,43,Particulier,Paris,France,True,5,44848.0,Étudiant
3926,2022-11-18 08:53:58.951030,Femme,25,Particulier,Nice,France,False,1,42420.0,Inconnu
3927,2023-08-07 08:53:58.951033,Femme,69,Particulier,Marseille,France,True,8,42946.0,Commerçant
3928,2023-01-17 08:53:58.951036,Femme,70,Particulier,Paris,France,True,11,55067.0,Sans emploi
3929,2022-11-19 08:53:58.951038,Femme,69,Professionnel,Nantes,France,True,4,68428.0,Inconnu
3930,2022-06-02 08:53:58.951041,Femme,21,Particulier,Toulouse,France,False,4,73329.0,Retraité
3931,2023-09-22 08:53:58.951043,Femme,20,Particulier,Paris,France,False,2,59527.0,Sans emploi
3932,2024-06-14 08:53:58.951046,Homme,60,Particulier,Marseille,France,False,4,76872.0,Inconnu
3933,2024-03-11 08:53:58.951048,Homme,20,Particulier,Lille,France,True,2,51278.0,Commerçant
3934,2024-05-28 08:53:58.951051,Femme,60,Professionnel,Lyon,France,True,10,74005.0,Étudiant
3935,2023-10-25 08:53:58.951053,Femme,37,Particulier,Paris,France,False,2,72909.0,Cadre
3936,2022-09-08 08:53:58.951056,Femme,71,Professionnel,Lille,France,False,1,73772.0,Artisan
3937,2024-02-18 08:53:58.951058,Homme,54,Particulier,Lyon,France,True,4,28046.0,Sans emploi
3938,2022-09-07 08:53:58.951061,Homme,28,Professionnel,Paris,France,False,4,69770.0,Étudiant
3939,2022-06-05 08:53:58.951064,Femme,58,Particulier,Paris,France,False,8,62452.0,Commerçant
3940,2022-07-06 08:53:58.951066,Homme,43,Professionnel,Lyon,France,False,2,55026.0,Étudiant
3941,2023-02-18 08:53:58.951068,Homme,49,Particulier,Bordeaux,France,True,1,37685.0,Inconnu
3942,2023-12-01 08:53:58.951071,Femme,54,Professionnel,Lyon,France,True,2,29453.0,Commerçant
3943,2024-03-08 08:53:58.951074,Homme,50,Particulier,Lyon,France,False,8,23823.0,Étudiant
3944,2024-08-15 08:53:58.951076,Homme,42,Particulier,Marseille,France,False,2,45268.0,Sans emploi
3945,2024-06-22 08:53:58.951078,Femme,38,Particulier,Nantes,France,True,5,22711.0,Sans emploi
3946,2024-12-22 08:53:58.951082,Homme,21,Particulier,Bordeaux,France,False,5,48198.0,Artisan
3947,2022-03-02 08:53:58.951086,Homme,67,Professionnel,Nice,France,False,2,23249.0,Cadre
