location_id,client_id,date_location,duree_location,type_vehicule,type_carburant,lieu_location,kilométrage,prix_total,remise_appliquee,programme_fidelite_utilise,premiere_location,paiement_id,date_paiement,montant_paye,type_paiement,statut_paiement,remise_appliquée_en_%
7832,2820,2024-05-28,22,SUV,Hybride,Aéroport,733.0,1314.88,False,True,False,7832,2024-05-28,1314.88,Virement,Réussi,
7833,4610,2024-06-12,12,SUV,Diesel,Aéroport,170.0,599.97,False,False,False,7833,2024-06-11,599.97,Carte bancaire,Réussi,
7834,3291,2024-09-26,14,Utilitaire,Diesel,Gare,722.0,1543.58,False,False,False,7834,2024-09-24,1543.58,PayPal,Réussi,
7835,2974,2024-03-08,22,SUV,Essence,Gare,207.0,709.5,False,False,False,7835,2024-03-07,709.5,PayPal,Réussi,
7836,4901,2024-04-06,5,Citadine,Diesel,Centre-ville,600.0,226.63,False,False,False,7836,2024-04-05,226.63,Virement,Réussi,
7837,923,2025-01-20,26,Berline,Essence,Aéroport,611.0,1320.65,False,False,False,7837,2025-01-20,1320.65,Carte bancaire,Réussi,
7838,2503,2025-01-29,10,SUV,Essence,Aéroport,784.0,458.43,False,False,True,7838,2025-01-29,458.43,PayPal,Réussi,
7839,4110,2025-02-14,24,Citadine,Diesel,Aéroport,96.0,874.14,False,False,False,7839,2025-02-12,874.14,Carte bancaire,Réussi,
7840,2076,2024-09-10,1,Citadine,Hybride,Centre-ville,625.0,48.6,False,False,False,7840,2024-09-08,48.6,PayPal,Réussi,
7841,3543,2024-09-23,29,Berline,Hybride,Aéroport,735.0,2237.17,False,False,False,7841,2024-09-22,2237.17,Carte bancaire,Réussi,
7842,3088,2024-11-18,14,Citadine,Essence,Gare,762.0,1582.06,False,False,False,7842,2024-11-17,1582.06,Carte bancaire,Réussi,
7843,2285,2024-07-26,23,Citadine,Hybride,Gare,,2724.46,False,False,False,7843,2024-07-24,2724.46,Carte bancaire,Réussi,
7844,1229,2025-02-20,30,Berline,Essence,Aéroport,596.0,2944.56,False,False,True,7844,2025-02-18,2944.56,PayPal,Réussi,
7845,1083,2024-09-07,28,Citadine,Hybride,Centre-ville,505.0,2362.56,False,False,False,7845,2024-09-05,2362.56,Virement,Réussi,
7846,2593,2024-07-30,4,Citadine,Diesel,Centre-ville,515.0,419.53,True,True,False,7846,2024-07-30,419.53,Carte bancaire,Réussi,9.0
7847,1074,2024-03-18,2,Berline,Diesel,Gare,510.0,85.68,False,True,False,7847,2024-03-16,85.68,PayPal,Réussi,
7848,3990,2024-04-13,23,SUV,Diesel,Aéroport,816.0,1705.29,False,False,False,7848,2024-04-12,1705.29,Virement,Réussi,
7849,3508,2024-03-27,3,Citadine,Diesel,Gare,950.0,332.06,False,False,True,7849,2024-03-27,332.06,Carte bancaire,Réussi,
7850,2792,2024-12-01,8,Citadine,Diesel,Gare,,723.02,False,False,False,7850,2024-11-29,723.02,Virement,Réussi,
7851,4015,2024-09-19,7,Citadine,Diesel,Centre-ville,214.0,620.34,False,True,False,7851,2024-09-19,620.34,PayPal,Réussi,
7852,4239,2024-08-19,29,SUV,Essence,Centre-ville,845.0,3477.74,False,False,False,7852,2024-08-19,3477.74,PayPal,Réussi,
7853,3844,2024-09-02,20,Citadine,Diesel,Aéroport,597.0,1839.4,False,False,True,7853,2024-08-31,1839.4,PayPal,Réussi,
7854,490,2025-01-29,17,Citadine,Diesel,Gare,880.0,914.61,False,True,False,7854,2025-01-27,914.61,Carte bancaire,Réussi,
7855,4700,2025-02-11,21,Berline,Diesel,Gare,435.0,2015.39,False,False,False,7855,2025-02-10,2015.39,Carte bancaire,Réussi,
7856,4269,2024-03-08,6,Citadine,Diesel,Centre-ville,58.0,271.26,False,False,False,7856,2024-03-07,271.26,PayPal,Réussi,
7857,3953,2025-01-24,1,Utilitaire,Essence,Aéroport,485.0,78.17,True,True,True,7857,,78.17,Carte bancaire,Réussi,28.0
7858,2516,2024-06-11,3,Berline,Essence,Aéroport,982.0,104.12,False,False,False,7858,2024-06-10,104.12,Carte bancaire,Réussi,
7859,2106,2024-06-04,1,SUV,Essence,Gare,,66.66,False,False,True,7859,2024-06-03,66.66,PayPal,Réussi,
7860,3672,2024-09-17,21,Citadine,Diesel,Centre-ville,310.0,2342.51,False,False,False,7860,2024-09-16,2342.51,Virement,Réussi,
7861,877,2025-01-29,27,SUV,Essence,Centre-ville,658.0,1820.59,False,False,False,7861,2025-01-27,1820.59,Carte bancaire,Réussi,
7862,662,2024-03-05,10,Berline,Hybride,Gare,555.0,511.36,False,False,False,7862,2024-03-03,511.36,Carte bancaire,Réussi,
7863,4004,2024-04-17,26,SUV,Électrique,Centre-ville,829.0,2091.2,False,False,True,7863,2024-04-17,2091.2,Carte bancaire,Réussi,
7864,2606,2024-03-08,28,Citadine,Essence,Centre-ville,788.0,1895.67,False,True,False,7864,2024-03-06,1895.67,Carte bancaire,Réussi,
7865,422,2024-09-04,6,Berline,Hybride,Aéroport,770.0,339.01,False,True,True,7865,2024-09-02,339.01,Carte bancaire,Réussi,
7866,4851,2024-05-07,23,Citadine,Essence,Gare,653.0,1828.41,False,False,True,7866,2024-05-07,1828.41,PayPal,Réussi,
7867,1654,2024-07-14,10,Citadine,Essence,Gare,121.0,308.58,False,True,False,7867,2024-07-14,308.58,Carte bancaire,Réussi,
7868,3287,2024-09-23,6,SUV,Diesel,Gare,94.0,660.38,False,False,True,7868,2024-09-21,660.38,Carte bancaire,Réussi,
7869,43,2024-10-22,28,Citadine,Hybride,Aéroport,381.0,3242.07,False,True,False,7869,2024-10-22,3242.07,Carte bancaire,Réussi,
7870,1199,2024-05-20,29,Berline,Diesel,Centre-ville,804.0,1927.37,False,False,True,7870,2024-05-20,1927.37,Carte bancaire,Réussi,
7871,11,2024-05-18,30,Citadine,Hybride,Aéroport,171.0,2766.37,False,False,False,7871,2024-05-16,2766.37,PayPal,Réussi,
7872,1153,2024-06-09,28,SUV,Diesel,Aéroport,431.0,1532.47,False,False,False,7872,2024-06-08,1532.47,Carte bancaire,Réussi,
7873,49,2024-05-31,16,Berline,Hybride,Centre-ville,575.0,1086.99,False,True,False,7873,2024-05-31,1086.99,Carte bancaire,Réussi,
7874,297,2024-04-30,23,Citadine,Hybride,Aéroport,,1126.27,False,False,False,7874,2024-04-30,1126.27,Carte bancaire,Réussi,
7875,3667,2024-03-22,13,Berline,Diesel,Gare,694.0,622.03,False,True,False,7875,2024-03-20,622.03,Carte bancaire,Réussi,
7876,4103,2024-11-03,25,Citadine,Essence,Aéroport,491.0,2736.35,True,False,False,7876,2024-11-01,2736.35,Carte bancaire,Réussi,13.0
7877,1818,2024-08-04,12,Berline,Diesel,Aéroport,539.0,614.91,False,False,False,7877,2024-08-03,614.91,Carte bancaire,Réussi,
7878,2884,2024-05-13,8,SUV,Diesel,Gare,448.0,630.58,False,True,False,7878,2024-05-13,630.58,Carte bancaire,Réussi,
7879,1804,2024-05-17,1,Utilitaire,Diesel,Aéroport,60.0,89.01,False,False,True,7879,2024-05-16,89.01,Carte bancaire,Réussi,
7880,273,2024-11-08,28,Berline,Diesel,Gare,,2892.5,False,False,False,7880,2024-11-08,2892.5,PayPal,Réussi,
7881,3586,2025-02-16,7,Citadine,Essence,Aéroport,950.0,819.23,False,True,False,7881,2025-02-15,819.23,Carte bancaire,Réussi,
7882,1749,2024-07-17,15,Citadine,Diesel,Aéroport,797.0,929.69,False,False,False,7882,2024-07-15,929.69,Carte bancaire,Réussi,
7883,3177,2024-05-31,4,Citadine,Hybride,Centre-ville,912.0,294.99,False,False,False,7883,2024-05-29,294.99,Carte bancaire,Réussi,
7884,2709,2024-10-02,1,SUV,Diesel,Gare,,45.41,True,False,False,7884,2024-09-30,45.41,PayPal,Réussi,12.0
7885,1844,2024-05-13,18,Berline,Diesel,Aéroport,505.0,1580.95,True,False,False,7885,2024-05-13,1580.95,Carte bancaire,Réussi,20.0
7886,733,2025-01-14,7,Citadine,Hybride,Aéroport,198.0,409.23,False,False,True,7886,2025-01-13,409.23,PayPal,Réussi,
7887,1794,2025-02-16,13,Citadine,Électrique,Gare,552.0,1042.44,False,True,False,7887,2025-02-15,1042.44,Carte bancaire,Réussi,
7888,3887,2024-07-13,9,SUV,Essence,Aéroport,162.0,354.35,False,False,True,7888,2024-07-11,354.35,PayPal,Réussi,
7889,2251,2024-07-05,27,SUV,Diesel,Gare,,878.57,False,False,False,7889,2024-07-04,878.57,Carte bancaire,Réussi,
7890,3538,2024-05-09,6,SUV,Essence,Centre-ville,785.0,200.6,False,False,False,7890,2024-05-08,200.6,Carte bancaire,Réussi,
7891,4766,2025-01-07,13,SUV,Essence,Aéroport,431.0,989.16,False,True,False,7891,2025-01-06,989.16,PayPal,Réussi,
7892,4213,2024-12-25,4,SUV,Diesel,Gare,226.0,439.6,False,True,False,7892,2024-12-25,439.6,Carte bancaire,Réussi,
7893,771,2024-12-16,24,Citadine,Hybride,Centre-ville,330.0,2136.53,False,False,False,7893,2024-12-16,2136.53,Carte bancaire,Réussi,
7894,2867,2024-04-06,4,Citadine,Hybride,Gare,887.0,431.85,False,True,False,7894,2024-04-04,431.85,Virement,Réussi,
7895,828,2025-02-01,2,SUV,Diesel,Aéroport,335.0,148.69,False,True,False,7895,2025-02-01,148.69,Virement,Réussi,
7896,759,2025-02-17,15,SUV,Hybride,Centre-ville,783.0,1345.97,False,False,True,7896,2025-02-16,1345.97,Carte bancaire,Réussi,
7897,2564,2024-09-27,17,Berline,Diesel,Gare,209.0,1791.55,False,True,True,7897,2024-09-27,1791.55,PayPal,Réussi,
7898,456,2024-03-09,27,Berline,Diesel,Aéroport,680.0,1763.49,True,False,True,7898,2024-03-07,1763.49,PayPal,Réussi,17.0
7899,2718,2025-01-21,10,SUV,Essence,Gare,94.0,987.51,False,True,False,7899,2025-01-21,987.51,Virement,Réussi,
7900,159,2024-06-05,4,SUV,Diesel,Aéroport,643.0,201.11,True,False,False,7900,2024-06-04,201.11,PayPal,Réussi,7.0
7901,4012,2024-08-20,22,Berline,Essence,Centre-ville,263.0,2379.41,False,True,False,7901,2024-08-20,2379.41,Virement,Réussi,
7902,3604,2024-09-09,24,Citadine,Diesel,Centre-ville,932.0,1614.06,False,False,False,7902,2024-09-09,1614.06,Virement,Réussi,
7903,1795,2024-07-02,27,Utilitaire,Essence,Gare,981.0,1252.65,False,False,True,7903,2024-06-30,1252.65,Virement,Réussi,
7904,3084,2024-05-07,12,Citadine,Diesel,Aéroport,,414.48,False,False,False,7904,2024-05-07,414.48,Carte bancaire,Réussi,
7905,4788,2024-05-28,6,Berline,Essence,Aéroport,657.0,225.73,False,False,False,7905,2024-05-27,225.73,PayPal,Échoué,
7906,2446,2024-04-09,22,Citadine,Essence,Gare,926.0,1392.73,False,True,False,7906,2024-04-09,1392.73,Virement,Échoué,
7907,204,2024-09-15,26,SUV,Diesel,Aéroport,457.0,1560.87,True,False,False,7907,2024-09-15,1560.87,Carte bancaire,Réussi,28.0
7908,3446,2024-06-08,26,SUV,Hybride,Aéroport,579.0,2245.01,False,False,False,7908,2024-06-06,2245.01,PayPal,Réussi,
7909,540,2024-03-10,17,Citadine,Hybride,Centre-ville,127.0,1365.53,False,False,False,7909,2024-03-08,1365.53,Carte bancaire,Réussi,
7910,4481,2024-11-17,6,Utilitaire,Essence,Centre-ville,790.0,713.18,True,False,True,7910,2024-11-16,713.18,Carte bancaire,Réussi,24.0
7911,4863,2024-11-26,4,Citadine,Essence,Gare,290.0,454.5,False,False,False,7911,2024-11-26,454.5,Carte bancaire,Réussi,
7912,2408,2024-11-24,6,Citadine,Électrique,Centre-ville,,268.31,False,False,False,7912,2024-11-24,268.31,Carte bancaire,Réussi,
7913,3406,2024-07-03,3,Citadine,Électrique,Centre-ville,772.0,121.18,False,True,False,7913,2024-07-01,121.18,Carte bancaire,Réussi,
7914,1492,2024-04-29,9,Citadine,Essence,Gare,281.0,408.62,False,False,False,7914,2024-04-29,408.62,Virement,Réussi,
7915,863,2024-10-03,16,SUV,Essence,Gare,629.0,800.07,False,False,False,7915,2024-10-02,800.07,Carte bancaire,Réussi,
7916,4285,2024-03-14,24,SUV,Essence,Gare,909.0,1710.56,False,False,False,7916,2024-03-13,1710.56,Carte bancaire,Réussi,
7917,4912,2024-11-20,17,Berline,Électrique,Aéroport,173.0,1746.9,False,False,True,7917,2024-11-19,1746.9,Virement,Réussi,
7918,3245,2024-11-15,23,Citadine,Essence,Centre-ville,,2133.0,False,True,False,7918,2024-11-13,2133.0,Carte bancaire,Échoué,
7919,722,2024-06-27,30,Citadine,Diesel,Gare,860.0,3305.93,True,True,False,7919,2024-06-25,3305.93,Carte bancaire,Réussi,23.0
7920,4631,2024-10-30,29,Citadine,Diesel,Aéroport,891.0,1118.81,False,True,False,7920,2024-10-29,1118.81,PayPal,Réussi,
7921,1906,2024-10-12,30,Berline,Diesel,Gare,991.0,1140.06,False,False,True,7921,2024-10-11,1140.06,Carte bancaire,Réussi,
7922,4383,2024-07-25,15,Utilitaire,Essence,Centre-ville,134.0,729.8,False,False,False,7922,2024-07-25,729.8,Carte bancaire,Réussi,
7923,3925,2024-06-28,29,Citadine,Électrique,Gare,328.0,2619.71,False,True,False,7923,2024-06-27,2619.71,Carte bancaire,Réussi,
7924,1769,2024-06-10,6,Citadine,Essence,Aéroport,786.0,690.85,False,True,False,7924,2024-06-08,690.85,Carte bancaire,Réussi,
7925,4375,2024-06-23,18,Berline,Essence,Aéroport,396.0,1403.6,False,False,False,7925,2024-06-22,1403.6,PayPal,Réussi,
7926,3585,2024-10-27,14,Berline,Électrique,Centre-ville,646.0,1256.57,False,False,True,7926,2024-10-25,1256.57,Carte bancaire,Réussi,
7927,1164,2024-10-24,22,Berline,Essence,Centre-ville,161.0,1055.29,False,True,True,7927,2024-10-24,1055.29,PayPal,Réussi,
7928,1490,2024-06-23,15,Berline,Essence,Centre-ville,84.0,509.48,False,False,False,7928,2024-06-21,509.48,Carte bancaire,Réussi,
7929,1323,2024-11-29,11,Berline,Diesel,Centre-ville,826.0,1061.93,False,False,True,7929,2024-11-27,1061.93,PayPal,Réussi,
7930,3484,2025-02-03,19,Berline,Électrique,Gare,406.0,778.92,False,False,True,7930,2025-02-03,778.92,Carte bancaire,Réussi,
7931,238,2024-11-09,20,Utilitaire,Diesel,Aéroport,284.0,1834.49,False,True,False,7931,2024-11-07,1834.49,Carte bancaire,Réussi,
7932,1171,2024-12-20,25,SUV,Diesel,Aéroport,999.0,1375.12,False,True,False,7932,2024-12-18,1375.12,Carte bancaire,Réussi,
7933,3763,2024-12-05,9,SUV,Essence,Gare,796.0,1072.37,False,True,False,7933,2024-12-05,1072.37,Carte bancaire,Réussi,
7934,3037,2024-03-30,26,Berline,Électrique,Aéroport,367.0,2512.23,True,False,False,7934,2024-03-28,2512.23,PayPal,Réussi,15.0
7935,1908,2024-12-22,2,Citadine,Essence,Aéroport,428.0,212.49,True,False,False,7935,2024-12-20,212.49,PayPal,Réussi,24.0
7936,4570,2024-10-09,26,Berline,Électrique,Gare,,2376.46,True,False,True,7936,2024-10-07,2376.46,PayPal,Réussi,13.0
7937,4582,2024-08-24,7,Citadine,Hybride,Aéroport,150.0,762.46,False,False,False,7937,2024-08-24,762.46,Carte bancaire,Réussi,
7938,4168,2025-01-07,11,Citadine,Diesel,Aéroport,484.0,512.96,False,False,False,7938,2025-01-07,512.96,Carte bancaire,Réussi,
7939,4608,2024-08-08,23,Berline,Diesel,Aéroport,257.0,1166.38,True,False,False,7939,2024-08-08,1166.38,PayPal,Réussi,24.0
7940,4846,2024-04-05,23,Citadine,Essence,Aéroport,672.0,1314.69,False,False,False,7940,2024-04-04,1314.69,Virement,Réussi,
7941,1221,2024-09-01,14,SUV,Hybride,Centre-ville,948.0,840.02,False,False,False,7941,2024-08-31,840.02,Carte bancaire,Réussi,
7942,762,2024-09-20,5,SUV,Diesel,Gare,888.0,315.94,False,True,False,7942,2024-09-18,315.94,Virement,Réussi,
7943,2487,2024-08-28,5,Utilitaire,Diesel,Aéroport,,561.82,False,False,False,7943,2024-08-27,561.82,PayPal,Réussi,
7944,4545,2024-07-27,14,Utilitaire,Hybride,Gare,932.0,800.5,True,True,True,7944,2024-07-26,800.5,Carte bancaire,Réussi,6.0
7945,327,2025-01-24,2,Citadine,Diesel,Gare,369.0,95.77,False,False,False,7945,2025-01-23,95.77,Carte bancaire,Réussi,
7946,3563,2024-08-13,19,Berline,Essence,Centre-ville,,2249.5,False,False,False,7946,2024-08-13,2249.5,Carte bancaire,Réussi,
7947,1882,2024-02-26,18,Citadine,Diesel,Centre-ville,917.0,1151.11,False,False,True,7947,2024-02-24,1151.11,Carte bancaire,Réussi,
7948,133,2024-07-09,25,Utilitaire,Électrique,Aéroport,497.0,1173.36,False,False,False,7948,2024-07-08,1173.36,Carte bancaire,Réussi,
7949,3274,2024-11-06,21,Citadine,Essence,Aéroport,719.0,1279.89,False,False,True,7949,2024-11-06,1279.89,Carte bancaire,Réussi,
7950,3806,2024-11-21,10,SUV,Diesel,Aéroport,469.0,779.97,True,False,False,7950,2024-11-20,779.97,PayPal,Réussi,17.0
7951,4354,2024-04-22,17,Citadine,Hybride,Gare,623.0,1013.57,False,False,False,7951,2024-04-21,1013.57,Carte bancaire,Réussi,
7952,1441,2024-04-29,5,Berline,Essence,Centre-ville,,565.2,False,False,False,7952,2024-04-29,565.2,Carte bancaire,Réussi,
7953,2822,2024-08-12,2,Utilitaire,Essence,Centre-ville,304.0,133.69,False,False,False,7953,2024-08-12,133.69,PayPal,Réussi,
7954,4245,2024-04-13,28,Citadine,Diesel,Centre-ville,503.0,3151.18,False,True,False,7954,2024-04-12,3151.18,Carte bancaire,Réussi,
7955,4685,2024-08-19,8,Citadine,Diesel,Centre-ville,788.0,943.12,False,False,True,7955,2024-08-19,943.12,Carte bancaire,Réussi,
7956,2384,2024-06-14,20,Berline,Diesel,Aéroport,50.0,1878.62,False,False,False,7956,2024-06-14,1878.62,Carte bancaire,Réussi,
7957,655,2024-04-08,13,Citadine,Diesel,Aéroport,340.0,1337.6,False,False,True,7957,2024-04-07,1337.6,Carte bancaire,Réussi,
7958,3042,2024-07-14,21,Citadine,Diesel,Gare,162.0,742.57,False,True,True,7958,2024-07-13,742.57,Carte bancaire,Réussi,
7959,3328,2024-10-07,14,Citadine,Diesel,Gare,,1574.91,False,False,False,7959,2024-10-07,1574.91,PayPal,Réussi,
7960,308,2024-05-14,28,SUV,Diesel,Aéroport,85.0,2193.92,False,False,False,7960,2024-05-12,2193.92,Carte bancaire,Réussi,
7961,486,2024-07-14,3,SUV,Essence,Centre-ville,,151.01,False,False,False,7961,2024-07-14,151.01,PayPal,Réussi,
7962,2530,2024-06-27,22,Citadine,Hybride,Gare,252.0,1298.12,False,False,False,7962,2024-06-26,1298.12,Carte bancaire,Réussi,
7963,3123,2024-03-13,29,SUV,Hybride,Aéroport,,1278.09,False,False,False,7963,2024-03-12,1278.09,Carte bancaire,Réussi,
7964,537,2024-03-31,4,Citadine,Diesel,Centre-ville,715.0,307.91,False,False,False,7964,2024-03-31,307.91,Carte bancaire,Réussi,
7965,1188,2024-07-27,27,SUV,Diesel,Aéroport,408.0,1032.7,False,True,False,7965,2024-07-26,1032.7,Virement,Réussi,
7966,119,2024-12-29,5,Utilitaire,Électrique,Aéroport,170.0,381.56,False,False,False,7966,2024-12-29,381.56,Carte bancaire,Réussi,
7967,140,2025-01-20,17,Citadine,Essence,Aéroport,106.0,961.53,False,False,True,7967,2025-01-18,961.53,Carte bancaire,Réussi,
7968,13,2024-09-23,5,Citadine,Hybride,Aéroport,152.0,158.93,False,True,True,7968,2024-09-22,158.93,Carte bancaire,Réussi,
7969,1580,2025-01-02,5,Utilitaire,Essence,Centre-ville,234.0,455.41,False,False,True,7969,2025-01-01,455.41,Carte bancaire,Réussi,
7970,1908,2024-06-24,1,Citadine,Diesel,Aéroport,531.0,58.12,False,False,False,7970,2024-06-23,58.12,Carte bancaire,Réussi,
7971,2639,2024-06-12,1,SUV,Électrique,Centre-ville,348.0,101.11,False,False,False,7971,2024-06-12,101.11,Carte bancaire,Réussi,
7972,1748,2024-05-07,5,SUV,Hybride,Gare,938.0,290.46,True,False,False,7972,2024-05-06,290.46,Carte bancaire,Réussi,23.0
7973,4875,2024-11-05,26,Citadine,Diesel,Aéroport,994.0,917.86,False,False,False,7973,2024-11-03,917.86,Carte bancaire,Réussi,
7974,1492,2024-04-26,19,Citadine,Diesel,Aéroport,958.0,1667.22,True,False,False,7974,2024-04-26,1667.22,Carte bancaire,Réussi,5.0
7975,2516,2024-04-28,10,Berline,Diesel,Aéroport,263.0,1081.32,False,False,False,7975,2024-04-27,1081.32,Carte bancaire,Réussi,
7976,2161,2024-11-29,24,SUV,Essence,Gare,408.0,1017.39,False,False,False,7976,2024-11-27,1017.39,Carte bancaire,Réussi,
7977,4263,2025-01-30,10,Berline,Essence,Aéroport,841.0,532.87,False,False,False,7977,2025-01-28,532.87,Carte bancaire,Réussi,
7978,4230,2024-10-21,9,Citadine,Diesel,Centre-ville,434.0,483.79,False,False,True,7978,2024-10-20,483.79,Carte bancaire,Échoué,
7979,4744,2025-02-08,15,Citadine,Diesel,Aéroport,239.0,825.27,False,False,False,7979,2025-02-08,825.27,Carte bancaire,Réussi,
7980,421,2024-02-29,19,SUV,Diesel,Centre-ville,700.0,1521.9,False,True,True,7980,2024-02-28,1521.9,Carte bancaire,Réussi,
7981,1897,2024-08-26,8,Citadine,Essence,Aéroport,,748.07,False,False,True,7981,2024-08-24,748.07,Carte bancaire,Réussi,
7982,4842,2024-07-25,4,Citadine,Essence,Gare,788.0,448.89,False,False,False,7982,2024-07-23,448.89,Carte bancaire,Réussi,
7983,3054,2024-06-19,2,Citadine,Essence,Gare,281.0,221.32,False,False,False,7983,2024-06-18,221.32,Carte bancaire,Réussi,
7984,13,2024-09-04,2,SUV,Diesel,Aéroport,622.0,77.03,False,True,True,7984,2024-09-03,77.03,Carte bancaire,Réussi,
7985,3291,2024-06-01,13,SUV,Essence,Gare,913.0,471.76,False,False,False,7985,2024-05-31,471.76,Carte bancaire,Réussi,
7986,1260,2024-10-19,19,Berline,Essence,Gare,322.0,1526.07,False,False,False,7986,2024-10-18,1526.07,Carte bancaire,Réussi,
7987,311,2024-04-08,26,SUV,Électrique,Centre-ville,,1125.5,False,False,True,7987,2024-04-08,1125.5,Virement,Réussi,
7988,2800,2024-06-22,19,Berline,Diesel,Gare,190.0,1799.46,False,False,False,7988,2024-06-21,1799.46,Carte bancaire,Réussi,
7989,2261,2024-03-18,4,SUV,Diesel,Centre-ville,579.0,172.15,False,False,True,7989,2024-03-16,172.15,Carte bancaire,Réussi,
7990,4889,2024-06-10,28,SUV,Hybride,Gare,883.0,2243.44,True,True,False,7990,2024-06-08,2243.44,Carte bancaire,Réussi,9.0
7991,1706,2024-04-20,5,SUV,Diesel,Gare,,559.35,True,True,True,7991,2024-04-18,559.35,Carte bancaire,Réussi,11.0
7992,4181,2024-09-18,14,Citadine,Hybride,Gare,118.0,532.32,False,False,False,7992,2024-09-16,532.32,Carte bancaire,Réussi,
7993,2817,2024-03-03,1,Citadine,Diesel,Gare,893.0,88.39,False,False,False,7993,2024-03-02,88.39,PayPal,Réussi,
7994,4206,2024-06-18,14,SUV,Essence,Aéroport,748.0,584.91,False,True,False,7994,2024-06-17,584.91,PayPal,Réussi,
7995,4055,2024-03-22,19,Citadine,Essence,Gare,988.0,908.76,False,False,False,7995,2024-03-21,908.76,PayPal,Réussi,
7996,2871,2025-01-04,13,Citadine,Essence,Aéroport,61.0,1413.96,False,False,True,7996,2025-01-03,1413.96,PayPal,Réussi,
7997,572,2025-02-02,6,Citadine,Diesel,Gare,770.0,373.92,False,False,True,7997,2025-02-02,373.92,Carte bancaire,Réussi,
7998,319,2024-10-01,5,Citadine,Essence,Aéroport,,495.09,True,False,False,7998,2024-10-01,495.09,PayPal,Réussi,10.0
7999,2893,2024-04-12,27,SUV,Électrique,Centre-ville,369.0,2409.56,False,False,False,7999,2024-04-11,2409.56,Carte bancaire,Réussi,
8000,230,2024-06-22,17,Citadine,Hybride,Gare,204.0,1409.99,False,False,False,8000,2024-06-20,1409.99,Carte bancaire,Réussi,
8001,2135,2024-05-03,13,Utilitaire,Électrique,Aéroport,783.0,1214.2,True,False,True,8001,2024-05-01,1214.2,Virement,Réussi,11.0
8002,1700,2024-06-13,12,Citadine,Diesel,Aéroport,418.0,1281.2,False,False,False,8002,2024-06-11,1281.2,PayPal,Réussi,
8003,3696,2024-04-01,20,Citadine,Essence,Gare,961.0,1918.75,False,False,False,8003,2024-03-30,1918.75,Virement,Réussi,
8004,3687,2024-06-04,21,Citadine,Hybride,Aéroport,647.0,841.84,False,True,False,8004,2024-06-04,841.84,Carte bancaire,Réussi,
8005,1514,2024-09-03,25,Citadine,Hybride,Aéroport,747.0,2109.43,False,True,False,8005,2024-09-02,2109.43,Carte bancaire,Réussi,
8006,373,2024-06-04,9,SUV,Diesel,Centre-ville,791.0,1041.13,False,False,False,8006,2024-06-03,1041.13,Virement,Réussi,
8007,3264,2024-08-17,19,Berline,Diesel,Centre-ville,,2048.59,False,False,True,8007,2024-08-16,2048.59,PayPal,Réussi,
8008,4989,2024-05-11,22,Berline,Essence,Aéroport,836.0,2278.22,False,False,False,8008,2024-05-09,2278.22,Carte bancaire,Réussi,
8009,3099,2025-02-22,13,Citadine,Essence,Gare,292.0,1044.82,False,False,True,8009,2025-02-21,1044.82,Carte bancaire,Réussi,
8010,1314,2024-07-20,7,SUV,Hybride,Aéroport,,395.36,False,True,False,8010,2024-07-18,395.36,Carte bancaire,Réussi,
8011,1317,2024-11-09,9,Citadine,Diesel,Aéroport,547.0,959.1,False,False,False,8011,2024-11-08,959.1,PayPal,Échoué,
8012,82,2024-08-02,9,Citadine,Électrique,Gare,286.0,993.96,False,False,False,8012,2024-07-31,993.96,Carte bancaire,Réussi,
8013,3457,2025-01-02,1,Berline,Diesel,Aéroport,670.0,118.08,False,True,False,8013,2025-01-01,118.08,Carte bancaire,Réussi,
8014,2961,2024-05-28,22,Citadine,Diesel,Aéroport,126.0,725.27,False,True,False,8014,2024-05-28,725.27,Carte bancaire,Réussi,
8015,2727,2024-07-13,25,Citadine,Essence,Gare,935.0,2157.15,False,True,False,8015,2024-07-11,2157.15,Carte bancaire,Réussi,
8016,3299,2024-07-31,29,Citadine,Électrique,Centre-ville,594.0,1875.44,False,False,True,8016,2024-07-30,1875.44,Carte bancaire,Réussi,
8017,2986,2024-08-01,14,SUV,Diesel,Gare,319.0,1310.53,False,True,False,8017,2024-07-31,1310.53,Carte bancaire,Réussi,
8018,1713,2024-03-29,15,Citadine,Hybride,Gare,712.0,751.83,False,True,False,8018,2024-03-28,751.83,Carte bancaire,Réussi,
8019,4581,2024-11-13,7,SUV,Essence,Aéroport,392.0,634.16,False,True,False,8019,2024-11-11,634.16,Carte bancaire,Réussi,
8020,1713,2025-01-23,7,Citadine,Diesel,Centre-ville,498.0,303.05,False,True,False,8020,2025-01-21,303.05,Carte bancaire,Réussi,
8021,2946,2024-10-29,6,Citadine,Diesel,Gare,811.0,211.64,False,True,False,8021,2024-10-29,211.64,Carte bancaire,Réussi,
8022,2567,2024-08-20,1,Citadine,Essence,Centre-ville,193.0,53.2,False,False,True,8022,2024-08-19,53.2,Carte bancaire,Réussi,
8023,4152,2024-03-11,13,Citadine,Essence,Aéroport,309.0,698.67,False,False,True,8023,2024-03-11,698.67,Carte bancaire,Réussi,
8024,373,2024-07-11,23,Citadine,Essence,Aéroport,125.0,1744.71,True,False,False,8024,2024-07-10,1744.71,Carte bancaire,Réussi,22.0
8025,4772,2024-03-24,23,Berline,Essence,Aéroport,770.0,1712.69,False,True,True,8025,2024-03-22,1712.69,PayPal,Réussi,
