avis_id,client_id,location_id,note,commentaire,date_avis
4180,1965,823,4,Très bonne expérience,2024-12-17
5648,3382,3297,5,Je reviendrai sans hésiter,2024-12-17
1519,4887,2342,4,Personnel serviable,2024-12-17
656,2580,163,5,Excellent service !,2024-12-17
5474,1900,409,5,Excellent service !,2024-12-17
3534,3654,787,5,Parfait de A à Z !,2024-12-17
3651,1018,7645,5,Je reviendrai sans hésiter,2024-12-17
5304,1371,6555,5,Je reviendrai sans hésiter,2024-12-17
5218,2213,6722,5,Parfait de A à Z !,2024-12-17
13,2084,1800,4,Voiture récente et propre,2024-12-17
2967,245,6616,4,Très bonne expérience,2024-12-17
2553,824,214,5,Excellent service !,2024-12-17
377,2645,9092,5,Parfait de A à Z !,2024-12-18
5076,1538,7380,5,Excellent service !,2024-12-18
3731,370,4578,5,Excellent service !,2024-12-18
5056,3200,9600,5,Je reviendrai sans hésiter,2024-12-18
500,4414,9380,4,Très bonne expérience,2024-12-18
4737,3150,3451,5,Excellent service !,2024-12-18
1250,1699,4054,4,Voiture récente et propre,2024-12-18
1073,1678,9918,5,,2024-12-18
615,3867,396,4,Très bonne expérience,2024-12-18
2014,4704,2732,5,Excellent service !,2024-12-19
2549,4813,2506,5,Excellent service !,2024-12-19
2843,1333,2263,5,,2024-12-19
2269,1047,2451,4,,2024-12-19
4355,3763,7933,4,Très bonne expérience,2024-12-19
1050,771,3400,4,Personnel serviable,2024-12-19
5518,13,6729,4,Voiture récente et propre,2024-12-19
3587,1047,5337,4,,2024-12-19
3908,1698,1844,5,Parfait de A à Z !,2024-12-19
5281,1461,5487,5,Excellent service !,2024-12-19
185,3859,2174,3,Correct mais sans plus,2024-12-19
3727,1378,386,5,,2024-12-19
3764,2270,3829,5,Excellent service !,2024-12-20
262,4688,5792,4,Très bonne expérience,2024-12-20
4696,396,2668,5,Je reviendrai sans hésiter,2024-12-20
3114,4798,278,5,Je reviendrai sans hésiter,2024-12-20
674,657,4886,4,,2024-12-20
1461,1676,6987,4,Très bonne expérience,2024-12-20
3717,3810,3613,5,Parfait de A à Z !,2024-12-20
2457,2194,1784,5,Je reviendrai sans hésiter,2024-12-20
1224,2195,7020,5,Parfait de A à Z !,2024-12-20
2110,1296,1456,5,Je reviendrai sans hésiter,2024-12-20
339,3182,5014,5,Parfait de A à Z !,2024-12-20
544,3819,4126,3,Bon rapport qualité/prix,2024-12-21
4872,1889,9849,4,Très bonne expérience,2024-12-21
3644,1115,4982,5,Je reviendrai sans hésiter,2024-12-21
3095,170,8155,4,Personnel serviable,2024-12-21
1894,3219,325,4,Personnel serviable,2024-12-21
1912,2236,9660,5,Parfait de A à Z !,2024-12-21
352,601,6504,5,Je reviendrai sans hésiter,2024-12-21
1422,1562,2721,4,Personnel serviable,2024-12-21
2474,1465,3342,5,Je reviendrai sans hésiter,2024-12-21
1010,520,4896,4,,2024-12-21
431,4496,4015,4,Personnel serviable,2024-12-21
3988,680,9165,5,Je reviendrai sans hésiter,2024-12-21
968,1437,9804,5,,2024-12-21
2552,852,76,5,Je reviendrai sans hésiter,2024-12-22
4162,1374,9169,4,Voiture récente et propre,2024-12-22
5567,2478,6825,5,Excellent service !,2024-12-22
2331,3653,3431,5,Excellent service !,2024-12-22
4806,3483,430,5,Je reviendrai sans hésiter,2024-12-22
5723,1412,5690,3,Peu de choix de véhicules,2024-12-22
5584,388,3590,5,Excellent service !,2024-12-22
5385,1202,1307,5,Excellent service !,2024-12-22
843,752,7260,5,Excellent service !,2024-12-22
2761,4893,265,5,Excellent service !,2024-12-22
890,4899,1551,5,Parfait de A à Z !,2024-12-22
148,938,5832,2,,2024-12-22
2782,3694,4323,4,Personnel serviable,2024-12-22
3846,1978,4577,5,Excellent service !,2024-12-22
5480,2343,7580,3,Bon rapport qualité/prix,2024-12-23
308,1896,4858,5,Je reviendrai sans hésiter,2024-12-23
1395,3124,2100,5,Je reviendrai sans hésiter,2024-12-23
853,4956,8685,5,Je reviendrai sans hésiter,2024-12-23
4796,4620,999,4,Voiture récente et propre,2024-12-23
3450,1991,8862,5,Je reviendrai sans hésiter,2024-12-23
489,2896,4509,5,Parfait de A à Z !,2024-12-23
3980,1420,1842,5,Parfait de A à Z !,2024-12-23
2394,3593,1924,4,Personnel serviable,2024-12-23
4809,3587,4974,5,Parfait de A à Z !,2024-12-23
388,620,6171,5,Je reviendrai sans hésiter,2024-12-23
5165,1438,7204,5,Je reviendrai sans hésiter,2024-12-23
3151,3767,9619,5,Parfait de A à Z !,2024-12-24
1092,1009,3822,5,Excellent service !,2024-12-24
4210,894,8067,4,Voiture récente et propre,2024-12-24
2368,4538,6575,1,Service client inexistant,2024-12-24
2479,1100,8238,5,Parfait de A à Z !,2024-12-24
4838,2588,9642,5,Parfait de A à Z !,2024-12-24
1286,3469,6720,5,Parfait de A à Z !,2024-12-24
4433,3669,8243,4,Très bonne expérience,2024-12-24
43,1054,3471,5,Excellent service !,2024-12-24
5764,1979,3532,5,Parfait de A à Z !,2024-12-24
2920,4324,1021,4,Très bonne expérience,2024-12-24
1231,149,2887,5,Je reviendrai sans hésiter,2024-12-24
2495,253,3942,5,Excellent service !,2024-12-25
892,4223,9580,5,Parfait de A à Z !,2024-12-25
2600,1780,8816,2,Voiture pas propre,2024-12-25
504,3110,482,4,Très bonne expérience,2024-12-25
2518,1309,4907,3,Bon rapport qualité/prix,2024-12-25
4170,3452,4191,5,Je reviendrai sans hésiter,2024-12-25
649,292,276,5,Excellent service !,2024-12-25
4672,2698,8038,5,Excellent service !,2024-12-25
1738,4645,8808,5,Excellent service !,2024-12-25
2082,4491,2504,5,Je reviendrai sans hésiter,2024-12-25
5271,4572,8822,4,Voiture récente et propre,2024-12-25
5700,4464,6897,5,Parfait de A à Z !,2024-12-25
5269,3122,6611,5,Parfait de A à Z !,2024-12-25
1192,2087,8854,5,Je reviendrai sans hésiter,2024-12-26
3848,4888,1303,5,Excellent service !,2024-12-26
1206,537,2733,5,Excellent service !,2024-12-26
1614,4586,6115,5,Je reviendrai sans hésiter,2024-12-26
4816,731,2345,4,Très bonne expérience,2024-12-26
1921,2371,7006,5,Parfait de A à Z !,2024-12-26
2882,1309,3981,5,Je reviendrai sans hésiter,2024-12-26
3012,4881,915,3,Peu de choix de véhicules,2024-12-26
4844,1806,5125,4,Voiture récente et propre,2024-12-26
1968,4784,9806,5,Excellent service !,2024-12-26
4613,4135,5988,5,Excellent service !,2024-12-26
4998,1875,8751,5,Je reviendrai sans hésiter,2024-12-26
3643,4247,5167,3,Peu de choix de véhicules,2024-12-26
3221,746,8914,5,Je reviendrai sans hésiter,2024-12-26
683,2280,6310,5,Parfait de A à Z !,2024-12-26
1784,2729,3867,4,Voiture récente et propre,2024-12-26
4802,1756,5640,5,Excellent service !,2024-12-27
1335,2432,9647,5,,2024-12-27
4241,3838,9406,5,Excellent service !,2024-12-27
2044,4722,8180,5,Je reviendrai sans hésiter,2024-12-27
2635,4801,8503,5,Je reviendrai sans hésiter,2024-12-27
3779,4320,639,5,Je reviendrai sans hésiter,2024-12-27
4895,1084,5804,4,Personnel serviable,2024-12-27
5204,1683,4434,5,Parfait de A à Z !,2024-12-27
1216,4128,7302,4,Personnel serviable,2024-12-27
1259,4524,4447,5,,2024-12-28
3048,3421,3610,4,Très bonne expérience,2024-12-28
4072,2277,8493,5,Je reviendrai sans hésiter,2024-12-28
177,3051,3444,5,Parfait de A à Z !,2024-12-28
1895,1776,7203,5,Parfait de A à Z !,2024-12-28
5623,887,3936,4,Très bonne expérience,2024-12-28
4663,4424,8530,5,Je reviendrai sans hésiter,2024-12-28
2733,1482,9982,4,Personnel serviable,2024-12-28
4036,3844,424,4,Personnel serviable,2024-12-28
1066,721,2790,4,Très bonne expérience,2024-12-29
5837,451,353,5,Je reviendrai sans hésiter,2024-12-29
2051,3081,9134,5,Excellent service !,2024-12-29
4071,2794,4560,4,Très bonne expérience,2024-12-29
4030,1782,5205,5,Parfait de A à Z !,2024-12-29
5749,1813,1859,5,Excellent service !,2024-12-29
3009,2541,5710,5,Je reviendrai sans hésiter,2024-12-29
5032,415,9794,4,Voiture récente et propre,2024-12-29
3458,4997,1666,5,Je reviendrai sans hésiter,2024-12-29
3439,972,6943,4,Très bonne expérience,2024-12-29
3252,1724,9608,4,Voiture récente et propre,2024-12-29
1040,420,368,4,,2024-12-29
163,777,4948,5,Excellent service !,2024-12-29
2175,2006,3490,5,Excellent service !,2024-12-29
5073,367,81,4,Personnel serviable,2024-12-29
2560,4147,3693,4,Très bonne expérience,2024-12-30
5621,2226,3514,4,Personnel serviable,2024-12-30
1883,1951,2528,5,Parfait de A à Z !,2024-12-30
4299,3851,4735,5,Parfait de A à Z !,2024-12-30
984,1202,1040,5,Excellent service !,2024-12-30
4735,3880,5053,5,Excellent service !,2024-12-30
4624,3236,5453,5,Excellent service !,2024-12-30
3214,4349,6576,5,Excellent service !,2024-12-30
1957,4654,2162,5,Parfait de A à Z !,2024-12-30
4965,694,5718,5,Parfait de A à Z !,2024-12-30
5780,3745,6403,5,Excellent service !,2024-12-30
1108,614,1242,5,Excellent service !,2024-12-30
318,4183,8237,3,Correct mais sans plus,2024-12-30
5011,723,3545,5,Je reviendrai sans hésiter,2024-12-31
2096,364,7608,5,Parfait de A à Z !,2024-12-31
1810,1777,3648,2,Problème avec le paiement,2024-12-31
3343,4516,5629,5,Je reviendrai sans hésiter,2024-12-31
5411,4129,5544,5,Je reviendrai sans hésiter,2024-12-31
2329,4085,4168,5,Je reviendrai sans hésiter,2024-12-31
2630,1172,8195,5,,2024-12-31
2626,3822,971,4,Personnel serviable,2024-12-31
4223,24,3548,5,Parfait de A à Z !,2024-12-31
1920,706,9493,4,Voiture récente et propre,2024-12-31
5986,4797,9800,5,Excellent service !,2024-12-31
1701,4003,6910,5,Parfait de A à Z !,2024-12-31
5237,4554,6986,4,Personnel serviable,2024-12-31
2162,3999,6805,5,,2025-01-01
5761,1032,9612,5,Parfait de A à Z !,2025-01-01
2023,1538,3031,4,Personnel serviable,2025-01-01
5035,585,4025,4,Personnel serviable,2025-01-01
5587,3618,7824,5,Excellent service !,2025-01-01
3571,270,5605,5,Parfait de A à Z !,2025-01-01
483,3503,6194,5,Parfait de A à Z !,2025-01-01
1098,2944,3729,5,Je reviendrai sans hésiter,2025-01-01
5644,4461,9108,4,Voiture récente et propre,2025-01-01
1435,229,7011,5,Parfait de A à Z !,2025-01-01
1166,2014,5310,3,Correct mais sans plus,2025-01-01
4555,4910,457,4,Voiture récente et propre,2025-01-01
474,1092,9419,5,Excellent service !,2025-01-02
5765,1393,2712,5,,2025-01-02
1718,3196,4393,5,Parfait de A à Z !,2025-01-02
1155,1072,3448,5,Excellent service !,2025-01-02
2764,3001,7253,5,Je reviendrai sans hésiter,2025-01-02
2853,3679,1249,5,Excellent service !,2025-01-02
3077,2322,8687,5,Parfait de A à Z !,2025-01-02
4120,4552,612,4,Très bonne expérience,2025-01-02
1313,89,9218,5,Excellent service !,2025-01-02
3981,1909,1683,5,Parfait de A à Z !,2025-01-02
2365,4154,9359,5,Parfait de A à Z !,2025-01-03
1648,1301,4613,4,Voiture récente et propre,2025-01-03
492,4558,7768,5,Je reviendrai sans hésiter,2025-01-03
3056,3341,7010,5,Parfait de A à Z !,2025-01-03
2602,2036,5660,2,Voiture pas propre,2025-01-03
4798,3160,3577,4,Voiture récente et propre,2025-01-03
3311,3048,3889,5,Excellent service !,2025-01-03
675,3015,2283,5,Je reviendrai sans hésiter,2025-01-03
4626,145,3413,5,Parfait de A à Z !,2025-01-03
2436,3036,7395,4,Personnel serviable,2025-01-04
736,4640,4008,4,Personnel serviable,2025-01-04
2958,2635,3755,5,Excellent service !,2025-01-04
1868,3202,6691,5,Excellent service !,2025-01-04
2999,4771,9953,4,Voiture récente et propre,2025-01-04
5339,2136,2879,5,,2025-01-04
2547,3409,9951,5,,2025-01-04
3429,3792,5440,5,Parfait de A à Z !,2025-01-04
4611,1803,8966,5,Je reviendrai sans hésiter,2025-01-04
3677,363,1014,4,Personnel serviable,2025-01-04
1052,4032,8602,5,Parfait de A à Z !,2025-01-04
4415,4804,8626,4,Voiture récente et propre,2025-01-05
4016,3943,8719,5,Excellent service !,2025-01-05
2960,4793,4990,5,Parfait de A à Z !,2025-01-05
2406,4230,2184,1,Véhicule en mauvais état,2025-01-05
5049,3954,1788,5,Parfait de A à Z !,2025-01-05
2112,4169,6419,5,Parfait de A à Z !,2025-01-05
2662,6,4326,4,Personnel serviable,2025-01-06
4222,4495,1724,4,Très bonne expérience,2025-01-06
37,834,3147,4,Très bonne expérience,2025-01-06
3815,1290,6381,5,Excellent service !,2025-01-06
4748,2165,670,4,Très bonne expérience,2025-01-06
5162,1624,8140,5,Parfait de A à Z !,2025-01-06
1107,4605,5309,2,Attente trop longue,2025-01-06
2848,594,8847,3,Bon rapport qualité/prix,2025-01-06
4993,1498,3838,4,Très bonne expérience,2025-01-06
4853,1305,9670,5,Je reviendrai sans hésiter,2025-01-06
954,4236,4271,4,Très bonne expérience,2025-01-07
3063,1837,1715,5,Excellent service !,2025-01-07
2204,4071,3278,5,Je reviendrai sans hésiter,2025-01-07
4994,1545,4327,5,Je reviendrai sans hésiter,2025-01-07
4258,4893,8456,2,Attente trop longue,2025-01-07
1747,3034,1671,5,Je reviendrai sans hésiter,2025-01-07
4947,233,962,5,Je reviendrai sans hésiter,2025-01-07
1087,1681,776,4,Très bonne expérience,2025-01-07
596,1832,9130,3,,2025-01-07
1469,2958,435,5,Parfait de A à Z !,2025-01-07
883,2766,500,5,,2025-01-07
4473,4510,9601,5,Je reviendrai sans hésiter,2025-01-07
3003,2269,3188,5,Je reviendrai sans hésiter,2025-01-07
3787,3282,8299,5,Je reviendrai sans hésiter,2025-01-07
2646,4520,3390,5,Je reviendrai sans hésiter,2025-01-07
277,4367,6054,4,Voiture récente et propre,2025-01-07
3505,221,4141,4,,2025-01-07
2146,4599,1378,4,Très bonne expérience,2025-01-07
3068,2899,3657,5,Je reviendrai sans hésiter,2025-01-07
5374,3753,2629,4,Personnel serviable,2025-01-08
4149,3114,8431,4,Voiture récente et propre,2025-01-08
432,119,7966,5,Je reviendrai sans hésiter,2025-01-08
2951,4515,6200,5,Je reviendrai sans hésiter,2025-01-08
2184,3031,2795,5,Parfait de A à Z !,2025-01-08
3034,1706,7266,4,Personnel serviable,2025-01-08
5897,391,9538,4,Personnel serviable,2025-01-08
1899,830,3489,5,Parfait de A à Z !,2025-01-08
28,3410,9513,5,Excellent service !,2025-01-08
1425,3402,2224,5,Je reviendrai sans hésiter,2025-01-08
3800,3293,711,5,Je reviendrai sans hésiter,2025-01-08
2520,1880,1900,4,Très bonne expérience,2025-01-08
756,1665,2646,4,Très bonne expérience,2025-01-08
3791,3589,5103,4,Personnel serviable,2025-01-08
4840,4513,9377,4,Très bonne expérience,2025-01-08
2197,4303,6742,3,Correct mais sans plus,2025-01-08
4464,1441,2591,5,Parfait de A à Z !,2025-01-08
494,3002,3503,4,Voiture récente et propre,2025-01-08
917,3068,684,4,Personnel serviable,2025-01-08
3676,3731,4325,5,,2025-01-08
1962,4507,7781,4,Très bonne expérience,2025-01-08
3656,1166,4594,5,Parfait de A à Z !,2025-01-08
5525,211,1226,4,,2025-01-08
4779,2245,2367,5,Je reviendrai sans hésiter,2025-01-09
3234,2128,200,5,Je reviendrai sans hésiter,2025-01-09
2383,4289,2783,5,,2025-01-09
991,524,8717,4,,2025-01-09
2376,592,4617,5,Je reviendrai sans hésiter,2025-01-09
3777,2149,5441,5,Je reviendrai sans hésiter,2025-01-09
1185,3033,69,3,Correct mais sans plus,2025-01-09
2819,618,3383,5,Excellent service !,2025-01-09
4458,1142,8576,5,Excellent service !,2025-01-09
2348,4922,9674,5,Parfait de A à Z !,2025-01-09
2557,2843,9889,5,,2025-01-09
417,499,7323,4,Très bonne expérience,2025-01-09
2854,2239,1845,5,Excellent service !,2025-01-09
125,3048,2364,5,Je reviendrai sans hésiter,2025-01-10
5017,4760,8811,5,Parfait de A à Z !,2025-01-10
1230,3563,7079,4,Très bonne expérience,2025-01-10
5183,2618,4384,3,,2025-01-10
1039,2123,5999,5,Je reviendrai sans hésiter,2025-01-10
4157,2416,6646,5,Excellent service !,2025-01-10
1864,3927,2409,5,Je reviendrai sans hésiter,2025-01-10
658,2484,4811,5,Je reviendrai sans hésiter,2025-01-10
5734,3669,4079,5,,2025-01-10
5507,2717,6164,4,Voiture récente et propre,2025-01-10
2578,819,9201,5,,2025-01-10
2852,2800,3634,4,Personnel serviable,2025-01-10
3163,3996,417,5,Parfait de A à Z !,2025-01-10
2811,2752,2933,5,Je reviendrai sans hésiter,2025-01-11
4596,742,2135,5,Je reviendrai sans hésiter,2025-01-11
1418,2978,4912,5,Parfait de A à Z !,2025-01-11
1756,2943,5559,5,Excellent service !,2025-01-11
2786,2782,7107,1,Service client inexistant,2025-01-11
1630,1906,1469,5,Parfait de A à Z !,2025-01-11
4988,1238,5877,5,Je reviendrai sans hésiter,2025-01-11
5081,2616,7118,5,,2025-01-11
1617,2948,6048,5,Je reviendrai sans hésiter,2025-01-11
3538,3172,2846,4,Personnel serviable,2025-01-11
2404,1580,7969,5,Je reviendrai sans hésiter,2025-01-11
3838,417,4824,5,Parfait de A à Z !,2025-01-11
4453,2259,2863,5,Je reviendrai sans hésiter,2025-01-11
5796,2694,5795,4,Voiture récente et propre,2025-01-11
2426,3539,7627,5,Excellent service !,2025-01-11
5794,286,7672,4,Très bonne expérience,2025-01-11
5341,756,7433,4,Très bonne expérience,2025-01-12
5583,1460,3094,3,Bon rapport qualité/prix,2025-01-12
1713,3355,651,5,Excellent service !,2025-01-12
4791,3697,2149,5,Excellent service !,2025-01-12
5235,4491,8861,5,Parfait de A à Z !,2025-01-12
1814,1166,7426,4,Personnel serviable,2025-01-12
5870,1805,3155,4,Personnel serviable,2025-01-12
5100,4125,7368,2,Voiture pas propre,2025-01-12
2370,4197,9871,5,Je reviendrai sans hésiter,2025-01-12
5068,4944,3921,5,Parfait de A à Z !,2025-01-12
129,3695,6487,4,Voiture récente et propre,2025-01-12
414,1526,2350,5,Je reviendrai sans hésiter,2025-01-12
4038,3267,9564,5,Je reviendrai sans hésiter,2025-01-12
5363,1464,2940,4,Voiture récente et propre,2025-01-12
5712,4438,5963,4,Voiture récente et propre,2025-01-12
1668,143,5678,4,Personnel serviable,2025-01-12
3911,3148,8191,5,,2025-01-12
5670,3691,3508,4,Très bonne expérience,2025-01-12
5760,4006,4925,5,Excellent service !,2025-01-12
2875,2338,9551,5,Excellent service !,2025-01-12
5957,1927,1676,5,Je reviendrai sans hésiter,2025-01-12
4404,650,2654,5,Je reviendrai sans hésiter,2025-01-13
5267,1126,6103,2,Attente trop longue,2025-01-13
5919,1974,6315,5,,2025-01-13
4810,3552,755,5,Parfait de A à Z !,2025-01-13
3249,4925,9937,4,Très bonne expérience,2025-01-13
5352,1097,1209,3,Correct mais sans plus,2025-01-13
191,3384,8371,5,Je reviendrai sans hésiter,2025-01-13
3477,42,1832,5,Parfait de A à Z !,2025-01-13
4279,4652,1386,4,Voiture récente et propre,2025-01-13
5077,1787,3587,5,Parfait de A à Z !,2025-01-14
4050,4066,5059,5,Excellent service !,2025-01-14
179,4595,112,3,Bon rapport qualité/prix,2025-01-14
5496,3589,4489,4,Très bonne expérience,2025-01-14
1583,1203,6099,5,Parfait de A à Z !,2025-01-14
3284,3194,2547,2,Voiture pas propre,2025-01-14
549,595,5499,5,Excellent service !,2025-01-14
2447,1431,5593,2,Problème avec le paiement,2025-01-14
2562,708,9842,5,Parfait de A à Z !,2025-01-14
2755,2305,2986,4,Très bonne expérience,2025-01-14
2191,715,9808,2,Attente trop longue,2025-01-14
1044,4241,47,4,Très bonne expérience,2025-01-14
2005,321,4496,4,,2025-01-14
3970,2493,2613,4,Voiture récente et propre,2025-01-14
2715,3214,7620,5,Parfait de A à Z !,2025-01-14
3859,4495,4716,5,Excellent service !,2025-01-14
259,4479,1629,5,Je reviendrai sans hésiter,2025-01-14
698,3402,208,5,Je reviendrai sans hésiter,2025-01-14
202,2855,477,4,Voiture récente et propre,2025-01-14
3253,742,9150,4,Très bonne expérience,2025-01-14
1269,4057,7643,4,Personnel serviable,2025-01-15
3520,2256,3950,5,Je reviendrai sans hésiter,2025-01-15
3110,4361,3180,4,Personnel serviable,2025-01-15
1524,1867,1047,5,Je reviendrai sans hésiter,2025-01-15
5795,4994,9776,5,Excellent service !,2025-01-15
5705,3838,8232,5,Je reviendrai sans hésiter,2025-01-15
1391,926,6133,4,Voiture récente et propre,2025-01-15
4186,3791,8307,5,Je reviendrai sans hésiter,2025-01-15
969,3209,5373,3,Correct mais sans plus,2025-01-15
3166,2256,1612,5,,2025-01-15
4003,3355,2781,5,,2025-01-15
1693,3576,5401,2,Problème avec le paiement,2025-01-16
3631,3880,7228,5,Excellent service !,2025-01-16
4818,2827,6121,3,Peu de choix de véhicules,2025-01-16
3091,1941,3834,4,Très bonne expérience,2025-01-16
5888,3685,8076,5,Excellent service !,2025-01-16
944,981,2502,5,Parfait de A à Z !,2025-01-16
1290,2730,9759,5,,2025-01-16
4386,1862,6328,5,Je reviendrai sans hésiter,2025-01-16
1605,3857,2419,3,Peu de choix de véhicules,2025-01-16
83,2920,3256,1,Service client inexistant,2025-01-16
4569,1454,9140,4,Personnel serviable,2025-01-16
2444,1765,2190,3,Correct mais sans plus,2025-01-16
4395,4710,437,5,Parfait de A à Z !,2025-01-16
3795,3618,5177,5,Je reviendrai sans hésiter,2025-01-17
5638,4050,857,5,Excellent service !,2025-01-17
5935,4843,5040,5,Excellent service !,2025-01-17
2509,3818,8080,5,Parfait de A à Z !,2025-01-17
2392,1859,6782,4,,2025-01-17
5102,1307,4781,4,Voiture récente et propre,2025-01-17
959,1091,3116,4,,2025-01-17
2791,3785,9181,5,Je reviendrai sans hésiter,2025-01-17
3287,2376,5470,4,Personnel serviable,2025-01-17
3596,3533,1797,5,Excellent service !,2025-01-17
4903,1604,8261,5,Parfait de A à Z !,2025-01-17
5430,205,5062,5,Je reviendrai sans hésiter,2025-01-17
1611,2626,7361,4,Très bonne expérience,2025-01-18
327,4922,8585,5,Parfait de A à Z !,2025-01-18
2125,914,9927,5,Excellent service !,2025-01-18
2991,3591,1455,5,,2025-01-18
5477,4339,4538,4,Très bonne expérience,2025-01-18
5831,2119,7061,5,Excellent service !,2025-01-18
3312,3326,8030,5,Je reviendrai sans hésiter,2025-01-18
3154,2540,9987,5,Excellent service !,2025-01-18
710,2318,2026,5,Parfait de A à Z !,2025-01-18
1065,1532,9773,4,Personnel serviable,2025-01-18
3551,2728,1004,4,Très bonne expérience,2025-01-18
1602,115,2362,5,Excellent service !,2025-01-19
562,4272,4473,5,,2025-01-19
5208,2758,3352,5,Excellent service !,2025-01-19
5601,941,7131,5,Parfait de A à Z !,2025-01-19
111,1216,673,4,Très bonne expérience,2025-01-19
5550,2984,7172,5,Je reviendrai sans hésiter,2025-01-20
181,1829,618,5,Je reviendrai sans hésiter,2025-01-20
119,3190,1448,4,Très bonne expérience,2025-01-20
4189,2065,2663,5,Parfait de A à Z !,2025-01-20
5884,4648,357,4,,2025-01-20
5460,4605,9717,3,Correct mais sans plus,2025-01-20
3771,4299,8716,4,Très bonne expérience,2025-01-20
4302,1990,565,5,Excellent service !,2025-01-20
3633,814,3050,5,Je reviendrai sans hésiter,2025-01-20
4425,4168,7938,5,Excellent service !,2025-01-20
2101,1283,3365,3,Correct mais sans plus,2025-01-20
1459,4404,7143,5,Parfait de A à Z !,2025-01-20
1069,392,9593,5,Je reviendrai sans hésiter,2025-01-20
1340,452,7488,5,Je reviendrai sans hésiter,2025-01-21
1037,4419,2163,5,Parfait de A à Z !,2025-01-21
1332,4875,2266,5,Je reviendrai sans hésiter,2025-01-21
5402,2933,3939,3,Peu de choix de véhicules,2025-01-21
704,1837,2091,5,Je reviendrai sans hésiter,2025-01-21
1289,2711,7150,4,Très bonne expérience,2025-01-21
642,3311,5696,4,Voiture récente et propre,2025-01-21
4490,2127,8049,5,Excellent service !,2025-01-21
695,4054,4920,4,,2025-01-21
943,1158,6537,5,Je reviendrai sans hésiter,2025-01-21
3292,2594,5731,5,Je reviendrai sans hésiter,2025-01-21
624,4891,513,4,Personnel serviable,2025-01-21
5868,2129,5091,4,Très bonne expérience,2025-01-21
5655,896,8747,4,Personnel serviable,2025-01-21
2775,4263,8666,5,,2025-01-22
5423,3760,8637,4,Très bonne expérience,2025-01-22
1516,1895,8455,5,,2025-01-22
1487,4143,317,5,,2025-01-22
4574,1433,1662,3,Correct mais sans plus,2025-01-22
4852,1106,9973,4,Voiture récente et propre,2025-01-22
410,74,3567,5,Excellent service !,2025-01-22
3457,2096,2146,5,Excellent service !,2025-01-22
5362,1485,1722,5,,2025-01-23
5971,47,2213,5,Je reviendrai sans hésiter,2025-01-23
2139,2735,3650,5,Parfait de A à Z !,2025-01-23
4595,2695,2168,4,Voiture récente et propre,2025-01-23
2049,2225,1705,1,Expérience horrible,2025-01-23
566,1752,8354,5,Je reviendrai sans hésiter,2025-01-23
2865,3848,601,4,Voiture récente et propre,2025-01-23
4727,4073,8937,5,Parfait de A à Z !,2025-01-23
2349,4487,6499,5,Je reviendrai sans hésiter,2025-01-23
3607,2928,538,5,Excellent service !,2025-01-23
1826,3096,7794,5,Excellent service !,2025-01-23
3470,2576,2715,5,Je reviendrai sans hésiter,2025-01-23
3667,1778,8305,5,Parfait de A à Z !,2025-01-23
3784,3450,5741,5,Je reviendrai sans hésiter,2025-01-24
2325,1345,1936,4,Personnel serviable,2025-01-24
4358,4494,9276,5,Parfait de A à Z !,2025-01-24
4955,1060,7458,4,Très bonne expérience,2025-01-24
3209,3729,2388,4,Voiture récente et propre,2025-01-24
961,3053,3271,5,Parfait de A à Z !,2025-01-24
4641,264,8693,5,Parfait de A à Z !,2025-01-24
1891,2759,2304,5,Je reviendrai sans hésiter,2025-01-25
4134,1116,9569,5,Je reviendrai sans hésiter,2025-01-25
408,1633,1534,4,Très bonne expérience,2025-01-25
2355,3471,419,4,Voiture récente et propre,2025-01-25
3344,262,5281,4,,2025-01-25
4521,315,2954,4,Personnel serviable,2025-01-25
662,1114,4833,4,Très bonne expérience,2025-01-25
2555,4141,6796,5,Je reviendrai sans hésiter,2025-01-25
1105,3138,4351,5,Je reviendrai sans hésiter,2025-01-25
4482,1104,1854,4,Personnel serviable,2025-01-25
2730,3688,5837,4,Voiture récente et propre,2025-01-25
5435,4766,7891,5,Excellent service !,2025-01-25
155,3331,589,4,Voiture récente et propre,2025-01-25
1236,2825,1075,5,,2025-01-25
5231,473,9975,5,Excellent service !,2025-01-25
1464,1397,5625,5,Excellent service !,2025-01-26
1222,627,5573,5,Parfait de A à Z !,2025-01-26
444,444,9772,4,Voiture récente et propre,2025-01-26
5254,4968,6717,4,Voiture récente et propre,2025-01-26
747,2617,4084,5,Je reviendrai sans hésiter,2025-01-26
1601,848,5759,4,Très bonne expérience,2025-01-26
193,4890,4865,4,Personnel serviable,2025-01-26
4098,1099,4207,1,Service client inexistant,2025-01-26
3133,3494,6795,1,Service client inexistant,2025-01-26
1493,3119,4481,2,Attente trop longue,2025-01-27
3327,2859,8983,5,Je reviendrai sans hésiter,2025-01-27
4434,3792,9409,4,Personnel serviable,2025-01-27
1002,1196,2246,5,Parfait de A à Z !,2025-01-27
3693,857,1039,4,Personnel serviable,2025-01-27
3675,2407,9952,5,,2025-01-27
1861,236,8696,4,Voiture récente et propre,2025-01-27
2511,1256,6460,5,Parfait de A à Z !,2025-01-27
2499,4566,6664,5,,2025-01-27
3563,2907,3333,4,Personnel serviable,2025-01-27
90,2862,1052,4,Personnel serviable,2025-01-27
4977,2661,848,5,Je reviendrai sans hésiter,2025-01-27
